Date,DBA,EPP,EWJ,FEZ,FXE,GLD,ILF,QQQ,SHV,SPY,USO,XBI
2007-04-09,22.835403442382812,23.455121994018555,45.05908966064453,32.452720642089844,122.52549743652344,66.52999877929688,20.702922821044922,38.5600700378418,89.90213775634766,104.15299224853516,402.79998779296875,15.884482383728027
2007-04-10,22.91613006591797,23.794631958007812,45.21274948120117,32.781917572021484,123.27725219726562,67.16000366210938,20.747085571289062,38.75959777832031,89.9268569946289,104.27564239501953,404.8800048828125,15.83374309539795
2007-04-11,22.934064865112305,23.581186294555664,45.02834701538086,32.617305755615234,123.33229064941406,67.08000183105469,20.62342071533203,38.35188293457031,89.95159912109375,103.85022735595703,403.67999267578125,15.744950294494629
2007-04-12,22.86231231689453,23.841705322265625,44.96686553955078,32.86135482788086,123.79985809326172,66.98999786376953,20.722795486450195,38.655517578125,89.97632598876953,104.3116455078125,413.20001220703125,16.10011863708496
2007-04-13,23.158292770385742,23.823211669921875,44.59803771972656,33.167842864990234,124.32245635986328,67.83999633789062,20.956876754760742,38.733585357666016,89.99285125732422,104.78756713867188,412.1600036621094,16.220623016357422
2007-04-16,22.96994400024414,24.11902618408203,45.243499755859375,33.6161994934082,124.37749481201172,68.4000015258789,21.221872329711914,39.08927917480469,90.00927734375,105.78269958496094,409.6000061035156,16.366498947143555
2007-04-17,22.664989471435547,24.147600173950195,44.96686553955078,33.63889694213867,124.57007598876953,68.0,21.215251922607422,39.17601013183594,90.01751708984375,106.06389617919922,402.32000732421875,16.325275421142578
2007-04-18,22.530454635620117,24.085411071777344,45.02834701538086,33.58784484863281,124.81758117675781,68.37999725341797,21.084957122802734,39.04589080810547,90.07518768310547,106.19371795654297,401.1199951171875,16.325275421142578
2007-04-19,22.80849838256836,23.766063690185547,44.813194274902344,33.49702453613281,125.00093078613281,67.52999877929688,21.10923957824707,39.16732406616211,90.08343505859375,106.1648941040039,393.760009765625,16.30307960510254
2007-04-20,22.871280670166016,24.102216720581055,44.99760818481445,34.05891036987305,124.86344909667969,68.69999694824219,21.39301300048828,39.38419723510742,90.07518768310547,107.16715240478516,400.3999938964844,16.471149444580078
2007-04-23,22.422826766967773,23.892120361328125,44.505828857421875,33.74107360839844,124.689208984375,68.26000213623047,21.24395179748535,39.44493103027344,90.10820770263672,106.76336669921875,409.760009765625,16.83583641052246
2007-04-24,22.377979278564453,23.59798812866211,44.44435119628906,33.79781723022461,125.28514862060547,67.7300033569336,21.16445541381836,39.644447326660156,90.11636352539062,106.80657196044922,403.1199951171875,16.804119110107422
2007-04-25,22.91613006591797,23.984567642211914,44.690242767333984,34.21783447265625,125.36774444580078,67.88999938964844,21.407373428344727,40.17361068725586,90.1411361694336,107.78727722167969,410.55999755859375,16.88974380493164
2007-04-26,22.817462921142578,23.8501033782959,44.475093841552734,34.03620529174805,124.98258972167969,66.87000274658203,21.277084350585938,40.381832122802734,90.11636352539062,107.90985870361328,407.5199890136719,17.07050323486328
2007-04-27,22.521486282348633,23.764385223388672,44.22920608520508,34.030513763427734,125.55101776123047,67.55999755859375,21.232913970947266,40.399166107177734,90.14942169189453,107.82328796386719,414.7200012207031,16.965856552124023
2007-04-30,22.288288116455078,23.461841583251953,43.89111328125,34.05891036987305,125.52352142333984,67.08999633789062,20.823274612426758,39.869991302490234,90.1658706665039,106.92913818359375,409.9200134277344,16.664579391479492
2007-05-01,22.656023025512695,23.547571182250977,43.89111328125,34.03620529174805,125.1457290649414,66.69000244140625,20.8431453704834,39.83528518676758,90.19149017333984,107.20320892333984,402.8800048828125,16.794612884521484
2007-05-02,22.530454635620117,23.8501033782959,44.136985778808594,34.21783447265625,125.01703643798828,66.66000366210938,21.232913970947266,40.26905822753906,90.23279571533203,107.83053588867188,396.7200012207031,17.114896774291992
2007-05-03,22.817462921142578,24.023221969604492,44.1984748840332,34.21783447265625,124.6493148803711,67.48999786376953,21.613845825195312,40.41651916503906,90.24105072021484,108.41462707519531,394.239990234375,17.060989379882812
2007-05-04,22.96994400024414,24.15264892578125,44.352149963378906,34.5015983581543,125.07219696044922,68.19000244140625,21.85124397277832,40.45122528076172,90.25762176513672,108.82562255859375,386.3999938964844,17.064159393310547
2007-05-07,22.7098388671875,24.221555709838867,44.56730270385742,34.507266998291016,125.08141326904297,68.25,21.765111923217773,40.45122528076172,90.24105072021484,108.8472900390625,384.4800109863281,17.045135498046875
2007-05-08,22.27035140991211,24.073638916015625,44.475093841552734,34.24052047729492,124.56657409667969,67.87999725341797,21.608325958251953,40.537986755371094,90.2741470336914,108.70305633544922,389.1199951171875,17.016592025756836
2007-05-09,22.333133697509766,24.367780685424805,45.02834701538086,34.37104797363281,124.59423065185547,67.44999694824219,22.22665023803711,40.624725341796875,90.32374572753906,108.99871063232422,384.0799865722656,17.026105880737305
2007-05-10,22.17168617248535,24.03498649597168,44.352149963378906,33.553775787353516,124.09780883789062,66.0,21.69334602355957,40.069541931152344,90.33201599121094,107.85941314697266,385.20001220703125,16.655073165893555
2007-05-11,22.71880340576172,24.468626022338867,44.690242767333984,34.280250549316406,124.54818725585938,66.44999694824219,22.06986427307129,40.58135986328125,90.34028625488281,108.78238677978516,388.55999755859375,16.962678909301758
2007-05-14,22.656023025512695,24.337526321411133,44.56730270385742,34.1099853515625,124.62174987792969,66.27999877929688,21.807069778442383,40.30374526977539,90.34854125976562,108.54443359375,388.4800109863281,16.873884201049805
2007-05-15,22.72777557373047,24.260215759277344,44.1984748840332,34.354026794433594,125.01703643798828,66.54000091552734,21.91749382019043,39.99144744873047,90.38162231445312,108.5732650756836,391.9200134277344,16.804119110107422
2007-05-16,22.691896438598633,24.25348663330078,44.29066848754883,34.393760681152344,124.50224304199219,65.5999984741211,22.661685943603516,40.381832122802734,90.43128204345703,109.31600952148438,388.239990234375,16.905603408813477
2007-05-17,22.5394229888916,24.354337692260742,43.92184066772461,34.2234992980957,124.18975830078125,65.05999755859375,22.635194778442383,40.190982818603516,90.43950653076172,109.09966278076172,401.2799987792969,16.804119110107422
2007-05-18,22.315195083618164,24.411481857299805,43.79889678955078,34.81943130493164,124.44715118408203,65.5199966430664,22.95870590209961,40.52061080932617,90.44773864746094,110.05149841308594,400.79998779296875,16.92779541015625
2007-05-21,22.72777557373047,24.337526321411133,43.79889678955078,34.52429962158203,124.04265594482422,65.66999816894531,23.159658432006836,40.78085708618164,90.44773864746094,109.9937515258789,406.55999755859375,17.03562355041504
2007-05-22,22.413854598999023,24.18625831604004,44.22920608520508,34.56402587890625,123.81283569335938,65.19999694824219,22.98741912841797,40.8155632019043,90.44773864746094,109.90729522705078,399.3599853515625,17.213207244873047
2007-05-23,22.512516021728516,24.271974563598633,44.29066848754883,34.73997116088867,124.03343963623047,65.54000091552734,22.86485481262207,40.624725341796875,90.49738311767578,109.92171478271484,401.3599853515625,17.1561279296875
2007-05-24,22.91613006591797,23.665220260620117,44.075523376464844,34.33133316040039,123.68419647216797,64.75,22.132801055908203,40.04351043701172,90.51393127441406,108.92659759521484,391.44000244140625,16.92462730407715
2007-05-25,23.319738388061523,23.878679275512695,43.89111328125,34.64916229248047,123.86799621582031,64.94000244140625,22.69481658935547,40.29507827758789,90.53044891357422,109.3808822631836,396.0,16.988046646118164
2007-05-29,22.943035125732422,23.950950622558594,44.352149963378906,34.6605110168457,123.88636779785156,65.06999969482422,22.7213191986084,40.60737228393555,90.53865051269531,109.77749633789062,387.20001220703125,17.108558654785156
